7,9,9,6,9,9,9,7,8,9,,8.2
6,8,10,7,8,11,11,5,7,11,,8.4
5,8,11,7,8,15,10,5,8,12,,8.9
6,8,12,8,14,16,10,6,7,10,,9.7
7,7,8,7,14,15,11,5,8,9,,9.1
8,7,7,8,15,14,10,5,9,10,,9.3
8,8,7,9,18,13,9,4,9,12,,9.7
8,6,9,9,16,13,9,6,9,12,,9.7
6,5,11,10,14,10,8,2,9,9,,8.4
10,6,11,8,14,9,8,3,7,9,,8.5
7,4,12,8,12,7,9,7,9,9,,8.4
6,4,9,8,15,10,9,6,8,7,,8.2
6,4,10,10,12,12,9,6,6,6,,8.1
7,3,9,10,14,12,12,7,5,9,,8.8
6,3,12,9,16,9,12,9,5,8,,8.9
6,3,13,8,15,8,12,10,5,10,,9
7,4,13,8,15,10,16,11,6,11,,10.1
9,3,12,8,15,8,16,12,8,10,,10.1
6,4,13,8,14,9,14,12,6,9,,9.5
5,3,11,11,14,7,16,12,9,11,,9.9
4,3,11,9,13,7,16,16,7,8,,9.4
4,3,12,9,13,6,16,14,10,7,,9.4
4,3,12,9,9,6,16,14,9,9,,9.1
4,4,13,10,9,7,16,11,9,9,,9.2
4,4,13,9,9,5,15,11,8,7,,8.5
4,3,13,9,10,6,16,13,7,8,,8.9
4,4,12,8,9,4,15,11,6,10,,8.3
4,4,13,8,13,7,16,11,6,13,,9.5
7,4,13,10,14,4,20,12,6,13,,10.3
6,4,16,11,14,5,16,12,8,9,,10.1
5,4,16,10,13,6,19,12,8,10,,10.3
5,4,15,10,13,7,19,12,8,9,,10.2
6,4,15,12,15,7,21,12,7,11,,11
8,4,17,15,15,8,24,12,7,14,,12.4
6,3,17,14,15,7,23,12,7,11,,11.5
7,4,17,11,16,7,21,12,8,11,,11.4
6,4,17,12,16,6,25,12,8,10,,11.6
6,4,12,15,15,6,25,12,7,13,,11.5
6,4,13,12,15,6,27,12,8,11,,11.4
6,3,14,15,16,7,24,12,6,12,,11.5
6,3,14,16,15,9,24,14,7,11,,11.9
7,4,18,17,16,8,24,13,7,12,,12.6
6,3,14,13,15,8,24,15,7,11,,11.6
6,4,14,13,17,8,22,13,8,11,,11.6
6,4,17,15,19,8,26,12,7,12,,12.6
7,4,17,13,19,6,25,12,7,13,,12.3
6,5,15,12,18,6,25,13,6,11,,11.7
8,5,14,12,18,7,27,14,8,9,,12.2
7,4,17,13,16,9,25,12,8,9,,12
8,4,17,12,16,7,26,14,9,12,,12.5
9,4,17,12,16,6,25,12,8,10,,11.9
7,4,18,14,15,6,25,12,7,10,,11.8
6,4,18,16,15,6,23,12,8,9,,11.7
6,4,18,14,18,5,23,13,8,14,,12.3
6,4,21,12,19,5,25,14,7,13,,12.6
6,4,23,14,18,5,26,14,7,14,,13.1
6,5,23,12,21,6,24,16,6,11,,13
6,4,22,12,18,6,27,12,7,11,,12.5
8,4,23,13,18,5,27,13,8,13,,13.2
6,4,23,14,19,6,26,12,8,16,,13.4
6,4,25,12,19,6,25,13,9,15,,13.4
6,5,24,12,19,6,25,14,10,14,,13.5
9,5,24,13,18,6,27,13,8,11,,13.4
8,5,26,13,19,6,23,12,11,10,,13.3
8,5,26,13,19,6,23,12,11,10,,13.3
6,4,26,14,21,9,27,14,9,10,,14
6,4,24,13,20,9,27,14,8,10,,13.5
6,5,23,13,20,6,27,15,6,10,,13.1
6,4,22,16,23,8,25,14,6,11,,13.5
9,4,26,13,23,7,27,15,6,10,,14
7,4,25,15,21,8,27,13,7,9,,13.6
7,5,24,16,21,9,25,14,8,11,,14
9,5,25,15,21,6,26,14,7,9,,13.7
8,5,27,15,20,7,24,14,7,9,,13.6
9,5,29,18,19,10,24,14,11,10,,14.9
10,4,24,14,22,7,27,14,10,9,,14.1
8,5,28,16,21,9,25,14,11,10,,14.7
9,4,26,14,22,8,28,15,9,8,,14.3
8,4,28,14,23,8,26,13,9,8,,14.1
8,5,28,14,23,6,25,14,8,8,,13.9
10,5,24,14,23,7,25,13,7,12,,14
9,4,25,14,23,7,26,13,7,9,,13.7
9,4,25,14,20,7,26,17,9,11,,14.2
9,4,29,13,22,7,27,16,8,8,,14.3
7,4,27,15,22,8,27,15,7,9,,14.1
8,4,28,14,23,8,26,15,10,9,,14.5
7,4,28,14,22,7,25,16,8,8,,13.9
6,4,30,14,22,6,28,17,7,12,,14.6
7,4,28,16,22,6,28,16,7,12,,14.6
6,4,27,12,23,6,26,15,8,10,,13.7
6,4,28,13,24,7,28,15,7,9,,14.1
8,4,29,15,22,6,25,14,7,10,,14
6,4,29,13,22,8,27,14,9,9,,14.1
6,4,29,17,24,8,27,14,7,9,,14.5
6,4,27,16,25,6,26,18,10,8,,14.6
6,5,27,16,24,7,29,17,10,12,,15.3
8,4,25,16,23,9,27,16,8,12,,14.8
7,4,26,14,23,8,26,14,7,11,,14
10,5,28,13,22,6,25,15,11,11,,14.6
6,4,27,14,22,10,25,16,7,10,,14.1
8,4,27,15,22,7,25,15,8,13,,14.4
7,4,26,15,22,6,26,19,6,11,,14.2
8,5,28,14,21,8,25,16,8,12,,14.5
9,4,31,16,20,8,28,16,6,10,,14.8
8,4,28,15,21,7,27,18,6,9,,14.3
9,4,28,15,21,7,27,17,6,9,,14.3
9,4,29,17,21,8,26,18,9,9,,15
10,4,30,14,23,8,26,16,8,9,,14.8
8,4,28,14,23,7,26,17,6,8,,14.1
7,4,30,16,22,7,26,20,6,11,,14.9
7,4,30,15,25,7,25,18,7,11,,14.9
7,5,30,15,24,7,26,16,9,12,,15.1
7,5,30,14,24,7,26,16,7,8,,14.4
6,5,31,14,22,6,25,17,6,9,,14.1
6,4,29,12,21,10,25,17,8,9,,14.1
6,4,31,12,26,8,25,17,6,11,,14.6
8,5,31,13,24,9,25,17,9,10,,15.1
9,4,30,15,24,10,27,18,12,10,,15.9
8,5,30,14,23,7,25,17,10,8,,14.7
8,5,29,14,23,8,25,19,11,8,,15
6,5,30,14,22,8,26,18,11,7,,14.7
8,5,31,13,25,9,27,19,8,7,,15.2
8,4,30,16,24,9,26,16,11,7,,15.1
10,5,29,16,22,8,26,16,9,7,,14.8
6,4,31,15,21,9,27,17,11,9,,15
6,4,31,12,22,9,28,17,10,8,,14.7
7,5,34,12,22,9,26,16,9,7,,14.7
6,5,33,12,24,8,28,16,8,8,,14.8
6,4,31,12,23,8,28,16,8,6,,14.2
9,4,30,15,26,8,26,18,7,5,,14.8
9,5,32,15,25,11,25,17,7,10,,15.6
6,4,29,13,25,6,28,17,8,9,,14.5
8,5,30,12,23,6,28,19,6,7,,14.4
7,5,29,13,26,6,25,17,8,8,,14.4
6,4,30,14,26,6,25,18,9,6,,14.4
9,4,31,14,27,6,27,19,9,5,,15.1
7,4,30,16,23,6,27,18,8,6,,14.5
6,4,32,14,23,6,26,16,9,6,,14.2
6,4,32,17,26,8,30,17,7,4,,15.1
7,5,31,15,24,7,28,19,11,6,,15.3
7,4,30,15,24,8,26,16,8,5,,14.3
8,4,32,16,27,7,26,17,8,4,,14.9
11,5,30,18,25,8,26,18,6,5,,15.2
10,4,31,15,24,6,27,16,6,8,,14.7
11,5,29,16,25,9,27,19,9,7,,15.7
14,4,31,13,23,9,27,16,8,5,,15
8,4,33,14,26,11,27,16,10,4,,15.3
8,5,30,16,26,9,27,17,8,4,,15
7,4,31,17,27,9,27,18,6,4,,15
11,4,31,15,23,7,27,17,9,4,,14.8
